source_element_key,blockface,side,capacity,area,subarea,category,time_limit_min,lat,lng
77989,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,W,5,South Lake Union,North,Paid Parking,120,47.63017123,-122.3424091
77990,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,E,6,South Lake Union,North,Paid Parking,120,47.63011566,-122.34219059
55373,DEXTER AVE N BETWEEN JOHN ST AND THOMAS ST,W,5,South Lake Union,South,Paid Parking,120,47.62030601,-122.3425489
55374,DEXTER AVE N BETWEEN JOHN ST AND THOMAS ST,E,11,South Lake Union,South,Paid Parking,120,47.620302,-122.34222454
32913,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,5,South Lake Union,North,Paid Parking,120,47.63185449,-122.34239467
32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,11,South Lake Union,North,Paid Parking,120,47.63181807,-122.34217596
134965,DEXTER AVE N BETWEEN PROSPECT ST AND HIGHLAND DR,E,7,South Lake Union,North,Paid Parking,120,47.62928579,-122.34219801
55377,DEXTER AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,3,South Lake Union,South,Paid Parking,120,47.62379307,-122.34251847
32909,DEXTER AVE N BETWEEN THOMAS ST AND HARRISON ST,W,4,South Lake Union,South,Paid Parking,120,47.62147136,-122.34254292
32910,DEXTER AVE N BETWEEN THOMAS ST AND HARRISON ST,E,4,South Lake Union,South,Paid Parking,120,47.62148098,-122.34221033
77982,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST,E,2,South Lake Union,North,Paid Parking,600,47.62670217,-122.34220881
77985,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,W,6,South Lake Union,North,Paid Parking,120,47.62844616,-122.34242449
77986,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,E,11,South Lake Union,North,Paid Parking,120,47.62844527,-122.3422055
78041,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,NW,8,Belltown,North,Paid Parking,240,47.61808068,-122.3534781
78042,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,SE,4,Belltown,North,Paid Parking,240,47.61798174,-122.35332597
55429,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,NW,7,Belltown,North,Paid Parking,240,47.617408,-122.35433613
55430,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,SE,6,Belltown,North,Paid Parking,240,47.61731632,-122.35419616
59374,EAST GREEN LAKE DR N BETWEEN NE 72ND ST AND NE MAPLE LEAF PL,NE,3,Green Lake,,Paid Parking,120,47.68054512,-122.32586409
36674,EAST GREEN LAKE WAY N BETWEEN 1ST AVE NE AND 2ND AVE NE,S,3,Green Lake,,Paid Parking,120,47.67823695,-122.32790625
59398,EAST GREEN LAKE WAY N BETWEEN 2ND AVE NE AND 4TH AVE NE,S,3,Green Lake,,Paid Parking,120,47.67837391,-122.3271234
36678,EAST GREEN LAKE WAY N BETWEEN 4TH AVE NE AND NE RAVENNA SR BV,SE,5,Green Lake,,Paid Parking,120,47.67867099,-122.32641739
81998,EAST GREEN LAKE WAY N BETWEEN SUNNYSIDE AVE N AND 1ST AVE NE,S,3,Green Lake,,Paid Parking,120,47.67826927,-122.32884207
78065,EASTLAKE AVE BETWEEN HOWELL ST AND DENNY LOWER WAY,W,5,Denny Triangle,North,Paid Parking,240,47.61818495,-122.32926153
78069,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,W,12,South Lake Union,South,Paid Parking,600,47.61913534,-122.32925328
55453,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,NW,18,South Lake Union,North,Paid Parking,600,47.63134595,-122.32681868
55454,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,SE,7,South Lake Union,North,Paid Parking,600,47.63127461,-122.32657593
55449,EASTLAKE AVE E BETWEEN HARRISON ST AND REPUBLICAN ST,W,10,South Lake Union,South,Restricted Parking Zone,120,47.62252079,-122.32927427
10161,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST,W,12,South Lake Union,North,Paid Parking,120,47.62599666,-122.32935349
120105,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,NW,21,South Lake Union,North,Paid Parking,600,47.629648,-122.32878566
120107,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,SE,7,South Lake Union,North,Paid Parking,600,47.62961418,-122.32853909
78073,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,W,4,South Lake Union,South,Restricted Parking Zone,120,47.62369838,-122.32928164
33005,EASTLAKE AVE E BETWEEN STEWART ST AND THOMAS ST,W,14,South Lake Union,South,Paid Parking,120,47.62021914,-122.32926393
59121,E BLAINE ST BETWEEN FAIRVIEW AVE E AND EASTLAKE AVE E,N,13,South Lake Union,North,Paid Parking,240,47.63490156,-122.32607078
59122,E BLAINE ST BETWEEN FAIRVIEW AVE E AND EASTLAKE AVE E,S,11,South Lake Union,North,Paid Parking,240,47.63483028,-122.32607078
36490,E CHERRY ST BETWEEN 16TH AVE AND 17TH AVE,S,10,Cherry Hill,,Paid Parking,120,47.60797363,-122.31086289
36493,E CHERRY ST BETWEEN 17TH AVE AND 18TH AVE,N,10,Cherry Hill,,Paid Parking,120,47.60808627,-122.30958885
36494,E CHERRY ST BETWEEN 17TH AVE AND 18TH AVE,S,9,Cherry Hill,,Paid Parking,120,47.60796583,-122.30963836
59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,9,Capitol Hill,South,Paid Parking,240,47.61871263,-122.31892184
14025,E DENNY WAY BETWEEN 15TH AVE AND 16TH AVE,N,4,15th Avenue E,,Paid Parking,120,47.6185543,-122.31209469
82014,E HARRISON ST BETWEEN BROADWAY E AND 10TH AVE E,S,4,Capitol Hill,North,Paid Parking,120,47.62194122,-122.32036323
36813,E JEFFERSON ST BETWEEN 17TH AVE AND 18TH AVE,N,4,Cherry Hill,,Paid Parking,120,47.60623321,-122.3096213
36814,E JEFFERSON ST BETWEEN 17TH AVE AND 18TH AVE,S,5,Cherry Hill,,Paid Parking,120,47.60611795,-122.30959608
10213,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,SW,5,Belltown,North,Paid Parking,240,47.61299909,-122.34999168
10214,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,NE,7,Belltown,North,Paid Parking,240,47.61312816,-122.3499266
10209,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,SW,9,Belltown,North,Paid Parking,240,47.61233829,-122.34887474
10210,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,NE,8,Belltown,North,Paid Parking,240,47.61245896,-122.34878316
78122,ELLIOTT AVE BETWEEN CEDAR ST AND CLAY ST,NE,9,Belltown,North,Paid Parking,240,47.61478184,-122.35269231
10221,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,SW,9,Belltown,North,Paid Parking,240,47.61525792,-122.3538062
10222,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,NE,7,Belltown,North,Paid Parking,240,47.61534671,-122.35367301
55473,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,N,7,Belltown,South,Paid Parking,120,47.61153645,-122.34590525
55474,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,S,5,Belltown,South,Paid Parking,120,47.61135286,-122.34575092
10217,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,SW,4,Belltown,North,Paid Parking,240,47.61414801,-122.3519287
10218,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,NE,7,Belltown,North,Paid Parking,240,47.6142435,-122.35179456
78117,ELLIOTT AVE BETWEEN WALL ST AND VINE ST,SW,10,Belltown,North,Paid Parking,240,47.6135763,-122.35100449
78118,ELLIOTT AVE BETWEEN WALL ST AND VINE ST,NE,7,Belltown,North,Paid Parking,240,47.61370194,-122.35084742
14398,E MADISON ST BETWEEN 10TH AVE AND E SENECA ST,SE,10,Pike-Pine,,Paid Parking,240,47.61191344,-122.31878899
59702,E MADISON ST BETWEEN BROADWAY CT AND 10TH AVE,SE,2,Pike-Pine,,Paid Parking,240,47.61159553,-122.3195596
82362,E MERCER ST BETWEEN BROADWAY E AND 10TH AVE E,S,2,Capitol Hill,North,Paid Parking,120,47.62420511,-122.32039978
14602,E NELSON PL BETWEEN EASTLAKE AVE E AND DEAD END,SW,3,South Lake Union,North,Paid Parking,600,47.63042407,-122.32736958
59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,1,Capitol Hill,South,Paid Parking,120,47.61997118,-122.32158697
59961,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,N,7,Pike-Pine,,Paid Parking,120,47.614161,-122.31880508
59962,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,S,3,Pike-Pine,,Paid Parking,120,47.61401857,-122.3187867
14678,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,Pike-Pine,,Paid Parking,120,47.61402223,-122.31750336
59965,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,N,12,Pike-Pine,,Paid Parking,120,47.61417997,-122.3161335
59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,9,Pike-Pine,,Paid Parking,120,47.61403722,-122.31615961
37141,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE,N,6,Pike-Pine,,Paid Parking,120,47.61418868,-122.31489633
37142,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE,S,9,Pike-Pine,,Paid Parking,120,47.61404624,-122.31487795
14674,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,S,5,Pike-Pine,,Paid Parking,120,47.61403153,-122.32394016
37134,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,S,6,Pike-Pine,,Paid Parking,120,47.61399996,-122.32276436
37137,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,N,7,Pike-Pine,,Paid Parking,120,47.61415756,-122.32006021
37138,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,S,6,Pike-Pine,,Paid Parking,120,47.61400676,-122.32006191
59958,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,S,4,Pike-Pine,,Paid Parking,120,47.61400239,-122.3214466
59954,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,S,3,Pike-Pine,,Paid Parking,120,47.6140229,-122.32499531
60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,9,Pike-Pine,,Paid Parking,120,47.61535222,-122.3175285
60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,Pike-Pine,,Paid Parking,120,47.61520438,-122.31749986
37189,E PINE ST BETWEEN 12TH AVE AND 13TH AVE,N,5,Pike-Pine,,Paid Parking,120,47.61532903,-122.3161558
37190,E PINE ST BETWEEN 12TH AVE AND 13TH AVE,S,2,Pike-Pine,,Paid Parking,120,47.61521396,-122.31614397
60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,4,Pike-Pine,,Paid Parking,120,47.61534047,-122.31489847
60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,4,Pike-Pine,,Paid Parking,120,47.61521706,-122.31490467
14701,E PINE ST BETWEEN 14TH AVE AND 15TH AVE,N,6,Pike-Pine,,Paid Parking,120,47.61535852,-122.31351093
14702,E PINE ST BETWEEN 14TH AVE AND 15TH AVE,S,6,Pike-Pine,,Paid Parking,120,47.61522976,-122.3134857
59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,4,Pike-Pine,,Paid Parking,120,47.61529836,-122.32647201
37177,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,N,6,Pike-Pine,,Paid Parking,120,47.61530499,-122.3239188
37178,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,S,6,Pike-Pine,,Paid Parking,120,47.61516782,-122.3239332
14697,E PINE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,7,Pike-Pine,,Paid Parking,120,47.61531088,-122.32277805
14698,E PINE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,S,4,Pike-Pine,,Paid Parking,120,47.61516284,-122.32277932
37185,E PINE ST BETWEEN BROADWAY AND NAGLE PL,N,2,Pike-Pine,,Paid Parking,120,47.61533442,-122.32035445
37174,E PINE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,2,Pike-Pine,,Paid Parking,120,47.61514809,-122.32587891
37181,E PINE ST BETWEEN HARVARD AVE AND BROADWAY,N,3,Pike-Pine,,Paid Parking,120,47.61532115,-122.32146768
59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,8,Pike-Pine,,Paid Parking,120,47.61514566,-122.32733505
60085,E REPUBLICAN ST BETWEEN 15TH N AVE E AND 16TH AVE E,N,3,15th Avenue E,,Paid Parking,120,47.623296,-122.3119833
60086,E REPUBLICAN ST BETWEEN 15TH N AVE E AND 16TH AVE E,S,2,15th Avenue E,,Restricted Parking Zone,120,47.62322472,-122.31198411
14770,E REPUBLICAN ST BETWEEN BROADWAY E AND 10TH AVE E,S,6,Capitol Hill,North,Paid Parking,120,47.62308318,-122.32036529
82654,E ROY ST BETWEEN BROADWAY E  E AND 10TH W AVE E,SE,3,Capitol Hill,North,Paid Parking,120,47.62518096,-122.32051138
82673,E SENECA ST BETWEEN 10TH AVE AND E MADISON ST,N,8,Pike-Pine,,Paid Parking,120,47.61224029,-122.31883737
82674,E SENECA ST BETWEEN 10TH AVE AND E MADISON ST,S,3,Pike-Pine,,Paid Parking,120,47.61212158,-122.31900542
82765,E THOMAS ST BETWEEN 15TH S AVE E AND 16TH AVE E,N,2,15th Avenue E,,Paid Parking,120,47.62055062,-122.31204969
60182,E THOMAS ST BETWEEN HARVARD AVE E AND BROADWAY E,S,5,Capitol Hill,North,Paid Parking,120,47.62102996,-122.32156166
14953,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,N,6,Pike-Pine,,Paid Parking,120,47.61300718,-122.31881786
14954,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,S,4,Pike-Pine,,Paid Parking,120,47.612867,-122.31876337
14957,E UNION ST BETWEEN 12TH AVE AND 13TH AVE,N,3,Pike-Pine,,Paid Parking,120,47.61297261,-122.31611166
60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,7,Pike-Pine,,Restricted Parking Zone,120,47.61304716,-122.32272028
37437,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,N,1,Pike-Pine,,Paid Parking,120,47.6130204,-122.32024972
37438,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,S,3,Pike-Pine,,Paid Parking,120,47.61288619,-122.32025835
60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,5,Pike-Pine,,Restricted Parking Zone,120,47.61293308,-122.32587764
10277,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,W,7,Fremont,,Paid Parking,120,47.65029348,-122.35138201
10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,8,Fremont,,Paid Parking,120,47.65026643,-122.35121175
10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,2,Fremont,,Paid Parking,120,47.65108031,-122.35140629
10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,3,Fremont,,Paid Parking,120,47.65098372,-122.35120378
33142,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,3,South Lake Union,South,Paid Parking,120,47.61911853,-122.33419318
55641,FAIRVIEW AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,15,South Lake Union,South,Paid Parking,120,47.62261088,-122.33443905
33146,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,E,13,South Lake Union,South,Paid Parking,600,47.62024125,-122.33419944
55637,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,W,16,South Lake Union,South,Paid Parking,600,47.62143551,-122.33444547
94612,FAIRVIEW NR AVE N BETWEEN YALE AVE N AND DEAD END,SE,23,South Lake Union,North,Paid Parking,120,47.62923993,-122.33049132
33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,3,Fremont,,Paid Parking,120,47.65097205,-122.34999529
33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,3,Fremont,,Paid Parking,120,47.65090542,-122.34979279
33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,5,Fremont,,Paid Parking,120,47.65102833,-122.35055557
10873,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,N,5,South Lake Union,South,Paid Parking,600,47.62212546,-122.34041259
10874,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,S,6,South Lake Union,South,Paid Parking,120,47.62196658,-122.3404443
56073,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,4,South Lake Union,South,Paid Parking,120,47.62212606,-122.33914567
56074,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,6,South Lake Union,South,Paid Parking,120,47.6219615,-122.33912682
78781,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,N,6,South Lake Union,South,Paid Parking,600,47.62214055,-122.34302665
78705,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,N,8,South Lake Union,South,Paid Parking,600,47.62209926,-122.33513202
10869,HARRISON ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,5,South Lake Union,South,Paid Parking,600,47.62213569,-122.34169609
10870,HARRISON ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,5,South Lake Union,South,Paid Parking,120,47.62197119,-122.34169227
10797,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,4,South Lake Union,South,Paid Parking,120,47.62205537,-122.33364073
33517,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,N,6,South Lake Union,South,Restricted Parking Zone,120,47.62203391,-122.3323618
33518,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,S,9,South Lake Union,South,Restricted Parking Zone,120,47.6219051,-122.33237107
10801,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,5,South Lake Union,South,Paid Parking,120,47.62203842,-122.33109893
10802,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,S,6,South Lake Union,South,Paid Parking,120,47.62190148,-122.33105357
78701,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,4,South Lake Union,South,Paid Parking,120,47.62211282,-122.33778888
78702,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,1,South Lake Union,South,Paid Parking,120,47.62196471,-122.33776987
56082,HARRISON ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,10,South Lake Union,South,Paid Parking,120,47.62192424,-122.329809
56086,HARVARD AVE BETWEEN BROADWAY AND SPRING ST,NE,4,First Hill,,Paid Parking,120,47.61172363,-122.32110205
56149,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,E,11,Pike-Pine,,Paid Parking,120,47.61467559,-122.32202359
56150,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,W,11,Pike-Pine,,Paid Parking,120,47.61467413,-122.32221818
10886,HARVARD AVE BETWEEN E PINE ST AND E OLIVE ST,E,12,Capitol Hill,South,Paid Parking,120,47.61584917,-122.32203862
10877,HARVARD AVE BETWEEN SPRING ST AND SENECA ST,SW,7,First Hill,,Paid Parking,120,47.61228667,-122.32181013
10878,HARVARD AVE BETWEEN SPRING ST AND SENECA ST,NE,3,First Hill,,Paid Parking,120,47.61231173,-122.32163849
33673,HOWELL ST BETWEEN 9TH AVE AND TERRY AVE,NW,8,Denny Triangle,North,Paid Parking,240,47.61522135,-122.33279095
33674,HOWELL ST BETWEEN 9TH AVE AND TERRY AVE,SE,12,Denny Triangle,North,Paid Parking,240,47.61512486,-122.33265178
78937,HOWELL ST BETWEEN BOREN AVE AND MINOR AVE,NW,5,Denny Triangle,North,Paid Parking,240,47.61655931,-122.33105726
56241,HOWELL ST BETWEEN MINOR AVE AND YALE AVE,NW,3,Denny Triangle,North,Paid Parking,240,47.61721619,-122.3302179
78933,HOWELL ST BETWEEN TERRY AVE AND BOREN AVE,NW,9,Denny Triangle,North,Paid Parking,240,47.6158947,-122.33191225
78934,HOWELL ST BETWEEN TERRY AVE AND BOREN AVE,SE,8,Denny Triangle,North,Paid Parking,240,47.61578417,-122.33181854
33677,HOWELL ST BETWEEN YALE AVE AND EASTLAKE AVE,NW,4,Denny Triangle,North,Paid Parking,240,47.61771697,-122.329559
56246,HUBBELL PL BETWEEN 9TH AVE AND PIKE ST,E,10,First Hill,,Restricted Parking Zone,120,47.6121682,-122.32995858
33733,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,NW,3,Pioneer Square,Core,Paid Parking,120,47.60259141,-122.33199665
33734,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,SE,6,Pioneer Square,Core,Paid Parking,120,47.60249629,-122.33190037
11105,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,NW,5,Pioneer Square,Core,Paid Parking,120,47.60214374,-122.33308082
11106,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,SE,9,Pioneer Square,Core,Paid Parking,120,47.60202939,-122.33299949
11118,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,SE,16,Commercial Core,Financial,Paid Parking,120,47.6027045,-122.32904642
79010,JEFFERSON ST BETWEEN 5TH AVE AND 6TH AVE,SE,6,Commercial Core,Financial,Paid Parking,120,47.60317496,-122.32791788
79014,JEFFERSON ST BETWEEN 9TH AVE AND TERRY AVE,SE,4,First Hill,,Restricted Parking Zone,120,47.60501562,-122.32356438
11126,JEFFERSON ST BETWEEN TERRY AVE AND BOREN AVE,SE,9,First Hill,,Restricted Parking Zone,120,47.60548567,-122.32240985
33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,6,Uptown Triangle,,Paid Parking,240,47.61980828,-122.34695788
33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,8,Uptown Triangle,,Paid Parking,240,47.61966574,-122.34696304
79021,JOHN ST BETWEEN 6TH AVE N AND 7TH SB AVE N,N,3,Uptown Triangle,,Paid Parking,600,47.61980996,-122.34440288
79022,JOHN ST BETWEEN 6TH AVE N AND 7TH SB AVE N,S,4,Uptown Triangle,,Paid Parking,600,47.61964557,-122.34443042
56349,JOHN ST BETWEEN 7TH NB AVE N AND DEXTER AVE N,N,3,South Lake Union,South,Paid Parking,600,47.61980442,-122.34299816
56350,JOHN ST BETWEEN 7TH NB AVE N AND DEXTER AVE N,S,4,South Lake Union,South,Paid Parking,600,47.61964815,-122.34299759
11137,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,N,9,South Lake Union,South,Paid Parking,120,47.6197865,-122.34040169
11138,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,S,21,South Lake Union,South,Paid Parking,600,47.6196361,-122.34052184
79025,JOHN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,3,South Lake Union,South,Paid Parking,120,47.61977637,-122.3390879
79026,JOHN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,5,South Lake Union,South,Paid Parking,600,47.61963382,-122.33909112
11133,JOHN ST BETWEEN BROAD ST AND 5TH AVE N,N,5,Uptown Triangle,,Paid Parking,600,47.61980447,-122.34817375
